-1.17e-05+3.81e-05j,-1.50e-04+9.75e-05j,7.57e-05-6.31e-06j,-3.03e-06+2.00e-05j,2.29e-05+2.48e-05j,-1.32e-05-1.94e-05j,1.04e-04-4.09e-05j,1.31e-06+0.00e+00j
5.51e-05+1.77e-04j,4.70e-05+3.56e-05j,-3.11e-04+2.75e-04j,5.83e-04-6.38e-05j,6.59e-05-2.76e-05j,1.35e-04-2.07e-04j,-4.26e-05-7.78e-05j,1.31e-06+0.00e+00j
-1.50e-04+1.47e-05j,2.52e-04+9.00e-05j,-7.03e-05+3.52e-05j,-6.09e-06-5.75e-06j,3.76e-05-8.99e-06j,2.70e-06+6.00e-06j,3.96e-05+5.32e-06j,1.31e-06+0.00e+00j
-3.21e-04+1.13e-03j,4.47e-05+1.77e-05j,-2.40e-04-2.73e-04j,2.25e-04-1.73e-04j,-6.90e-06+8.87e-05j,-3.68e-05-6.33e-05j,4.53e-05+5.19e-05j,1.31e-06+0.00e+00j
-5.42e-05-3.15e-05j,-6.24e-05-7.94e-06j,-8.41e-05-8.38e-06j,2.32e-05+4.09e-05j,-5.95e-06-7.19e-06j,-3.42e-06-8.53e-07j,7.32e-05-1.04e-04j,1.31e-06+0.00e+00j
-2.44e-04+4.47e-05j,-1.39e-04+1.01e-04j,-3.45e-05+2.14e-05j,1.40e-05+2.07e-04j,-1.85e-06+2.42e-06j,-1.47e-05+1.53e-05j,-4.18e-06+1.12e-04j,1.31e-06+0.00e+00j
-6.21e-06-8.97e-05j,-7.91e-05-5.01e-05j,-2.77e-05+4.85e-05j,1.65e-05+5.62e-05j,-2.22e-05+1.69e-05j,-3.98e-05+2.86e-05j,-2.11e-05+2.21e-05j,1.31e-06+0.00e+00j
-4.81e-05+4.98e-04j,1.54e-04+2.58e-05j,-7.71e-04+2.62e-04j,1.17e-04+1.97e-05j,7.56e-05+1.95e-05j,-8.01e-05-7.80e-05j,5.25e-05+5.23e-05j,1.31e-06+0.00e+00j
-5.64e-05-6.22e-06j,-8.99e-05+6.16e-05j,3.54e-05-4.42e-06j,-1.69e-04+4.05e-05j,4.22e-05+2.31e-05j,-3.98e-04-3.64e-04j,1.12e-04+6.70e-05j,1.31e-06+0.00e+00j
1.66e-04+2.97e-04j,-1.19e-04-3.88e-06j,-4.54e-05-1.98e-05j,-1.32e-04-3.85e-05j,-1.60e-05-6.87e-05j,-1.22e-05-7.76e-06j,-2.47e-05+1.70e-05j,1.31e-06+0.00e+00j
