User,TaskType,Selected_BS,CommDelay_s,Deadline_s,CPU_Time_s,Residual_Deadline_for_MH_s,OnTime_Under_MH
59,URLLC,sat2,0.004008256125812403,0.00321954849368944,2.4684e-05,-0.000788707632122963,0
60,URLLC,sat2,0.003780811512640588,0.004709073569917691,2.3298e-05,0.0009282620572771032,1
61,URLLC,sat1,0.0029297614013585596,0.0030829473470020017,1.221e-05,0.00015318594564344215,1
62,URLLC,sat2,0.003988438549820114,0.0033465379147983895,2.3826e-05,-0.0006419006350217248,0
63,URLLC,sat1,0.0029176121560223842,0.004809997320584454,1.3266e-05,0.0018923851645620696,1
64,URLLC,sat1,0.0016315485764694761,0.004988130300818735,7.59e-06,0.0033565817243492585,1
65,URLLC,sat2,0.004185125058571038,0.0033426575563865277,2.5872e-05,-0.0008424675021845105,0
66,URLLC,sat1,0.002904986335159653,0.0035234191674154993,1.2342e-05,0.0006184328322558462,1
67,URLLC,sat1,0.0027046384474338865,0.004012764823691726,1.2408e-05,0.0013081263762578397,1
68,URLLC,sat2,0.003555247980391617,0.0030815325605661747,2.2242e-05,-0.0004737154198254422,0
69,URLLC,sat1,0.004609519309292475,0.004759596890457256,2.0922e-05,0.00015007758116478143,1
70,URLLC,sat1,0.0028590761076111035,0.003037871203181345,1.3134e-05,0.00017879509557024165,1
71,URLLC,sat1,0.0023499900041371977,0.004496891124680427,1.0692e-05,0.002146901120543229,1
72,URLLC,sat1,0.0016057316139971784,0.003774009868254218,7.194e-06,0.00216827825425704,1
73,URLLC,sat2,0.0029444971904624565,0.0041528645670340664,1.8348e-05,0.00120836737657161,1
74,URLLC,sat2,0.003982714698107836,0.00467253799617892,2.4816e-05,0.0006898232980710834,1
75,URLLC,sat1,0.002495036059180584,0.0032163123735977506,1.023e-05,0.0007212763144171666,1
76,URLLC,sat1,0.0032429681552603954,0.004369435900244369,1.4718e-05,0.0011264677449839737,1
77,URLLC,sat1,0.00352915424600563,0.004327203989235405,1.32e-05,0.0007980497432297754,1
78,URLLC,sat1,0.0021173555280524447,0.004404577548062937,9.636e-06,0.002287222020010492,1
79,URLLC,sat1,0.004021328700175679,0.004921257443165423,1.8084e-05,0.0008999287429897439,1
80,URLLC,sat1,0.0024213585636082427,0.003029387442309378,1.0164e-05,0.0006080288787011353,1
81,URLLC,sat1,0.00265121126847556,0.00454472742045771,1.2276e-05,0.0018935161519821496,1
82,URLLC,sat1,0.0027310043394929155,0.0030156160223422527,1.2738e-05,0.0002846116828493371,1
83,URLLC,sat1,0.0043571191267367596,0.00463823878008021,1.98e-05,0.00028111965334345033,1
