case,satellite_gain_dbi,user_gain_dbi,user_index,satellite_index,legacy_formula_rate_bps,standard_friis_rate_bps,legacy_formula_snr_db,standard_friis_snr_db
sat40_user30,40.0,30.0,84,1,0.5946727908740786,7687297.46276483,-61.63047572321375,38.56784812545471
sat40_user30,40.0,30.0,85,0,0.21764805671769244,6818725.250517942,-65.99570940905343,34.20903314494729
sat40_user30,40.0,30.0,85,1,1.1226611659077756,8233633.354720726,-58.87076807518069,41.30918896324195
sat40_user30,40.0,30.0,86,0,0.16924254309472778,6597275.341806744,-67.08816204184546,33.0975016739336
sat40_user30,40.0,30.0,86,1,2.0027541185765387,8733714.76205627,-56.356976533949066,43.818321671038554
sat40_user30,40.0,30.0,87,0,0.7771949270974927,7917974.479317703,-60.46795637193783,39.72533442939194
sat40_user30,40.0,30.0,87,1,0.5371095662731441,7594463.879814461,-62.072627670975315,38.102018202215206
sat40_user30,40.0,30.0,88,0,0.02050247915366742,4773389.371368541,-76.255194036728,23.931360115480484
sat40_user30,40.0,30.0,88,1,0.16592031912322167,6577321.360961051,-67.17426173516105,32.99733959651225
sat40_user30,40.0,30.0,89,0,1.6487569761453176,8572927.757771198,-57.2016872963049,43.011589685152636
sat40_user30,40.0,30.0,89,1,0.9223102018908598,8063232.695445476,-59.72448545436074,40.45419057033308
sat40_user30,40.0,30.0,90,0,0.5701310227590257,7648842.3276108205,-61.81350973265359,38.37488487053706
sat40_user30,40.0,30.0,90,1,0.25419784007478363,6948829.558441827,-65.32153869445534,34.86201806812407
sat40_user30,40.0,30.0,91,0,0.2514066580252176,6942623.691490512,-65.3694895128464,34.83087199936179
sat40_user30,40.0,30.0,91,1,0.09688952734374341,6115126.540729796,-69.51048927867986,30.676894025374843
sat40_user30,40.0,30.0,92,0,1.2522983022914924,8326553.814368229,-58.396176833976625,41.77541908933782
sat40_user30,40.0,30.0,92,1,0.3251331318941318,7162404.2965687495,-64.25264480209628,35.93386807642808
sat40_user30,40.0,30.0,93,0,0.2579939837369555,6963011.857254337,-65.25716146102319,34.93319606219832
sat40_user30,40.0,30.0,93,1,0.7781527530040168,7915142.74793895,-60.462607358602256,39.711125645354066
sat40_user30,40.0,30.0,94,0,1.0655947117417024,8189578.974866676,-59.0973346546054,41.088144026641274
sat40_user30,40.0,30.0,94,1,1.058934924990755,8181994.758406621,-59.12456251595738,41.05008977436519
sat40_user30,40.0,30.0,95,0,0.7286234205985244,7858762.727284186,-60.748224795947394,39.428226450436355
sat40_user30,40.0,30.0,95,1,1.841888890261469,8667463.657351404,-56.72061898918074,43.48591450178078
sat40_user30,40.0,30.0,96,0,0.025988037122798506,4979682.976406415,-75.22552305506748,24.970092549735522
sat40_user30,40.0,30.0,96,1,0.48553139209149976,7507545.951840503,-62.51108353016822,37.665865461541316
sat40_user30,40.0,30.0,97,0,0.43717153283519106,7416787.320195752,-62.96673805231236,37.21043211344432
sat40_user30,40.0,30.0,97,1,0.6456865380321097,7754704.924645512,-61.273038955508554,38.90608783733604
sat40_user30,40.0,30.0,98,0,0.1020889432108667,6160441.903098003,-69.28347055846737,30.904438281586025
sat40_user30,40.0,30.0,98,1,0.5692626909459814,7646976.016834978,-61.82012925138153,38.36551991568847
sat40_user30,40.0,30.0,99,0,0.0504238838695133,5552099.670907,-72.34689483417846,27.848687695253787
sat40_user30,40.0,30.0,99,1,3.0108533425265307,9087903.76981028,-54.5863543233546,45.59540746747327
sat40_user30,40.0,30.0,100,0,1.4209835200770167,8441293.467061145,-57.84736391664434,42.35112286495582
sat40_user30,40.0,30.0,100,1,0.4399717773513479,7422366.640742363,-62.9390086001057,37.238429798036655
sat40_user30,40.0,30.0,101,0,0.32034284584259,7147371.847196616,-64.31710679483027,35.85842837015839
sat40_user30,40.0,30.0,101,1,1.596845748274135,8543019.387578644,-57.34062422470175,42.86152677770414
sat40_user30,40.0,30.0,102,0,2.3499052528177535,8877423.7274383,-55.66274847795391,44.53936106909583
sat40_user30,40.0,30.0,102,1,0.4230947281901988,7389174.941459173,-63.108880691571954,37.0718694505141
sat40_user30,40.0,30.0,103,0,1.4248265865009193,8438521.469529489,-57.83563421692189,42.33721448088781
sat40_user30,40.0,30.0,103,1,0.13162516842988092,6381833.769863623,-68.17986816144602,32.015993918937994
sat40_user30,40.0,30.0,104,0,0.7476106788930581,7883444.386182743,-60.63650105600725,39.55207237115691
sat40_user30,40.0,30.0,104,1,0.4676329371479771,7480080.896770483,-62.674205793833835,37.52804474059866
sat40_user30,40.0,30.0,105,0,0.24755584665920352,6924562.245334957,-65.43652539329747,34.74022460829874
sat40_user30,40.0,30.0,105,1,0.05447139680250697,5615274.320937998,-72.01157262974802,28.166147037249214
sat40_user30,40.0,30.0,106,0,1.1810038781422296,8279694.560237587,-58.65074169313079,41.54030235318193
sat40_user30,40.0,30.0,106,1,0.8366626248963682,7977839.407091137,-60.14775210655766,40.02571765988517
sat40_user30,40.0,30.0,107,0,0.4084877246382114,7361285.184444595,-63.26146676691675,36.931913985027876
sat40_user30,40.0,30.0,107,1,0.13107650900657591,6373685.93614389,-68.19800890266248,31.975089060264445
sat40_user30,40.0,30.0,108,0,0.13727235442530564,6413508.771368885,-67.99742672520657,32.175010773884964
sat40_user30,40.0,30.0,108,1,0.5833305016503096,7668246.7835208615,-61.71410957240732,38.47225425477552
sat40_user30,40.0,30.0,109,0,3.254020293692814,9155359.862914333,-54.24904715947014,45.933854901285436
sat40_user30,40.0,30.0,109,1,1.876012295726506,8678698.919702727,-56.64089638244085,43.54228619450396
sat40_user30,40.0,30.0,110,0,0.3861685703406704,7310269.435403994,-63.50548768151796,36.67590603706708
sat40_user30,40.0,30.0,110,1,0.7875032199551781,7925393.999933423,-60.41073253584049,39.76256334895039
sat40_user30,40.0,30.0,111,0,1.1371216823333763,8244220.267740429,-58.81518563443163,41.3623091748936
sat40_user30,40.0,30.0,111,1,0.005436956224997678,3635211.1138014635,-82.0196994573333,18.172812509973916
sat40_user30,40.0,30.0,112,0,0.3825155004058254,7301956.076511602,-63.54676654870932,36.63418752039446
sat40_user30,40.0,30.0,112,1,0.5416207733956958,7603506.365472614,-62.03630340452879,38.14739284598096
sat40_user30,40.0,30.0,113,0,0.13208327616119703,6386661.672297096,-68.16477923530675,32.040231494451135
sat40_user30,40.0,30.0,113,1,0.06656447868690568,5788208.50518873,-71.14083237144575,29.034986161821855
sat40_user30,40.0,30.0,114,0,1.0896144195540434,8210771.4583609225,-59.000526740931406,41.19447842248972
sat40_user30,40.0,30.0,114,1,0.07748098686566084,5919687.933668189,-70.48130626733332,29.695404570839145
sat40_user30,40.0,30.0,115,0,0.6533803967176809,7767057.368615898,-61.22159525184121,38.968070022609346
sat40_user30,40.0,30.0,115,1,1.296942768111475,8357092.721941972,-58.24404652132372,41.92864787926757
sat40_user30,40.0,30.0,116,0,0.5492482636892208,7614685.388024026,-61.97556958864773,38.20348840179903
sat40_user30,40.0,30.0,116,1,0.2912702556215106,7064520.522028649,-64.73029579415318,35.442636262945804
sat40_user30,40.0,30.0,117,0,0.08332470917759639,5981636.984796781,-70.16551962272467,30.00653500873067
sat40_user30,40.0,30.0,117,1,0.6256157792388702,7729929.555421366,-61.4101793851253,38.78176946064195
sat40_user30,40.0,30.0,118,0,0.025064635557433188,4948118.942281421,-75.38264387602938,24.81121695035542
sat40_user30,40.0,30.0,118,1,2.3064684427464823,8858775.194835413,-55.74377693820436,44.4457949488103
sat40_user30,40.0,30.0,119,0,0.2005760228047346,6745736.050911886,-66.3504672366268,33.84268920710121
sat40_user30,40.0,30.0,119,1,0.04436633205070608,5437328.627619487,-72.90272252808596,27.2718516446788
sat40_user30,40.0,30.0,120,0,0.20698055662557238,6775072.206554619,-66.21396187015195,33.989933325296555
sat40_user30,40.0,30.0,120,1,0.9273500396614501,8070661.478297296,-59.70081861842886,40.49146535417367
sat40_user30,40.0,30.0,121,0,1.3106591124885973,8371865.283399396,-58.19835709235356,42.00276899468236
sat40_user30,40.0,30.0,121,1,0.6346056715681355,7738752.176544579,-61.34821681012901,38.826039850603095
sat40_user30,40.0,30.0,122,0,0.03031242711826403,5109245.846827337,-74.55705069240105,25.62205298313998
sat40_user30,40.0,30.0,122,1,1.014930509020203,8153108.5226497175,-59.30889227048509,40.905151145310256
sat40_user30,40.0,30.0,123,0,0.4815357666598954,7500818.485915434,-62.54697118166041,37.632106844443925
sat40_user30,40.0,30.0,123,1,0.6821107253156963,7805167.467190664,-61.0347073990955,39.15929845884956
sat40_user30,40.0,30.0,124,0,1.2663374160217324,8342429.655954752,-58.34776032664209,41.85507607557183
sat40_user30,40.0,30.0,124,1,0.09276516524839487,6077463.889397361,-69.69940843103073,30.487768968199354
sat40_user30,40.0,30.0,125,0,0.591143134445703,7677632.483996248,-61.656329909559204,38.51935053571641
sat40_user30,40.0,30.0,125,1,1.6238937171994936,8553329.023387628,-57.267677804286585,42.91325459859816
sat40_user30,40.0,30.0,126,0,0.31653050644791514,7141566.753971537,-64.36910137288245,35.8292956666314
sat40_user30,40.0,30.0,126,1,0.06740570271430153,5798559.4407905135,-71.08629131418412,29.08698299785606
sat40_user30,40.0,30.0,127,0,2.2381257409976865,8829326.349178,-55.874407457320665,44.298039784603716
sat40_user30,40.0,30.0,127,1,0.2973812482662938,7085681.35749595,-64.64012134514843,35.54883365195667
sat40_user30,40.0,30.0,128,0,0.7109777844450295,7841924.494199696,-60.85469580208446,39.34373649875573
sat40_user30,40.0,30.0,128,1,0.11139143142344797,6234240.092294802,-68.90473976260417,31.27498427166976
sat40_user30,40.0,30.0,129,0,0.1323609366988405,6386434.073392818,-68.15565923990452,32.0390888788901
sat40_user30,40.0,30.0,129,1,0.30969766630560075,7118566.769309788,-64.46387778969608,35.71387035985167
sat40_user30,40.0,30.0,130,0,0.5755641881865895,7656516.164130598,-61.772318808040396,38.4133913593853
sat40_user30,40.0,30.0,130,1,0.13221055429920486,6384854.977113833,-68.16059629872903,32.03116133124
sat40_user30,40.0,30.0,131,0,0.14785580715372854,6477924.143860479,-67.67487365993907,32.4983821752821
sat40_user30,40.0,30.0,131,1,0.04973673604642542,5539165.945657288,-72.40648494987506,27.783689748994803
sat40_user30,40.0,30.0,132,0,0.37742153785216337,7293032.151490408,-63.60499014720894,36.589404933188035
sat40_user30,40.0,30.0,132,1,0.7767992172744058,7914877.201374853,-60.470168151864684,39.709793211589236
sat40_user30,40.0,30.0,133,0,0.15446889592517551,6517736.166427947,-67.48484708422934,32.698235544638294
sat40_user30,40.0,30.0,133,1,0.4793984993445335,7496510.428754374,-62.56628998800339,37.61048886621532
sat40_user30,40.0,30.0,134,0,0.011353646414973452,4263208.227697275,-78.82190420441671,21.357570817803
sat40_user30,40.0,30.0,134,1,2.5324452072988475,8937534.573096013,-55.337850964319266,44.84095744020038
sat40_user30,40.0,30.0,135,0,0.34333583381434646,7210400.80499369,-64.0160657020089,36.17473429906086
sat40_user30,40.0,30.0,135,1,0.36156828376738065,7253387.426344549,-63.79135370739214,36.390456106175286
sat40_user30,40.0,30.0,136,0,0.22505378003833446,6846162.180224504,-65.85039421213472,34.346740199276056
sat40_user30,40.0,30.0,136,1,0.4045492759510348,7351852.322253889,-63.30354259590535,36.88457809945866
sat40_user30,40.0,30.0,137,0,0.18488924374095,6671997.6908125505,-66.70414096763616,33.4725721583701
sat40_user30,40.0,30.0,137,1,1.0012046923050275,8133380.496685917,-59.36802661823312,40.80616422443214
sat40_user30,40.0,30.0,138,0,2.158309195103523,8801122.838260647,-56.03211586931682,44.15653272549725
sat40_user30,40.0,30.0,138,1,0.03132156563036099,5136837.247664316,-74.41482318281064,25.760856978258868
sat40_user30,40.0,30.0,139,0,0.39394442101084487,7328118.747809025,-63.418907359974305,36.765478066417565
sat40_user30,40.0,30.0,139,1,0.8631316658918781,8006193.9361655805,-60.01248522888194,40.16799096877031
sat40_user30,40.0,30.0,140,0,0.1565110322875441,6532541.698072587,-67.42780794282179,32.772556931791634
sat40_user30,40.0,30.0,140,1,0.11827143922327939,6284911.33012487,-68.64445878011487,31.529394417357825
sat40_user30,40.0,30.0,141,0,0.17220666888964223,6613166.779115746,-67.0127578020285,33.17727037822285
sat40_user30,40.0,30.0,141,1,0.04173432649068801,5386143.167274054,-73.16832369815371,27.014549815180693
sat40_user30,40.0,30.0,142,0,0.4161363725484118,7378481.5856362935,-63.18090007844659,37.018208508618564
sat40_user30,40.0,30.0,142,1,1.3213648745500617,8374685.876410869,-58.16302699942724,42.01692127058653
sat40_user30,40.0,30.0,143,0,1.703868770576101,8593734.518812874,-57.05889218898717,43.1159858273722
sat40_user30,40.0,30.0,143,1,0.2278413008495508,6852574.962795804,-65.7969328070361,34.37892597987038
sat40_user30,40.0,30.0,144,0,1.8244245166812523,8652306.831622578,-56.761994319913896,43.409866744235956
sat40_user30,40.0,30.0,144,1,1.9564440250571395,8715070.35997724,-56.45857871537594,43.72477567456666
sat40_user30,40.0,30.0,145,0,0.5568886462894113,7629943.768666963,-61.91557285901814,38.280053715576045
sat40_user30,40.0,30.0,145,1,0.048527153084203134,5520740.387260998,-72.5134096436252,27.69109000318863
sat40_user30,40.0,30.0,146,0,1.6268804722932324,8557716.217234671,-57.25969734959616,42.93526700359698
sat40_user30,40.0,30.0,146,1,1.0442477181451315,8169482.652271312,-59.18521992476418,40.98730948839744
sat40_user30,40.0,30.0,147,0,0.8828981393950542,8024375.708320405,-59.914149662955374,40.25922063309884
sat40_user30,40.0,30.0,147,1,0.301928554180896,7099234.447147121,-64.57421526286447,35.61685056316868
sat40_user30,40.0,30.0,148,0,0.18272125528794092,6665960.558000032,-66.75536673297928,33.44226919423437
sat40_user30,40.0,30.0,148,1,0.192233271090948,6705118.384054272,-66.53497184878556,33.638817479061906
sat40_user30,40.0,30.0,149,0,0.3436278360830602,7212487.090282062,-64.01237365973314,36.18520406244064
sat40_user30,40.0,30.0,149,1,0.23176562265701078,6867687.3548100935,-65.72276712821565,34.45477479107205
sat40_user30,40.0,30.0,150,0,1.6111096275579693,8545229.136780312,-57.302002922843876,42.87261403050155
sat40_user30,40.0,30.0,150,1,0.8492112032425113,7995299.353320308,-60.08309861335451,40.11332573982575
sat40_user30,40.0,30.0,151,0,1.5418052951551056,8507523.743369354,-57.492958697037835,42.68342981108785
sat40_user30,40.0,30.0,151,1,0.5055016414313536,7542286.830419422,-62.33603092363065,37.84019548024291
sat40_user30,40.0,30.0,152,0,0.04447390374786932,5442584.859712803,-72.89220527221725,27.298272311851
sat40_user30,40.0,30.0,152,1,0.5054453763529593,7545024.217829439,-62.336514343595546,37.853931663611576
sat40_user30,40.0,30.0,153,0,0.24384935568592198,6912490.719129859,-65.50204115842234,34.67963927494352
sat40_user30,40.0,30.0,153,1,1.93928262005413,8705547.560453739,-56.49684197530781,43.67699616522852
sat40_user30,40.0,30.0,154,0,0.718554590404025,7850738.00730792,-60.80865840855131,39.38796047940986
sat40_user30,40.0,30.0,154,1,0.2373260875514782,6887307.033470413,-65.61980249936417,34.553244882079646
sat40_user30,40.0,30.0,155,0,1.1787135809778257,8278235.636074638,-58.659172061923506,41.532982173768815
sat40_user30,40.0,30.0,155,1,0.4421902771477794,7427493.170594251,-62.917164892105795,37.26415529578881
sat40_user30,40.0,30.0,156,0,0.6206697040661849,7720677.93472513,-61.44465086345388,38.73534636070045
sat40_user30,40.0,30.0,156,1,0.32817237991287274,7176213.916249453,-64.2122368033639,36.003170769414965
sat40_user30,40.0,30.0,157,0,1.029154597159932,8160601.228230463,-59.24844912850982,40.94274633626252
sat40_user30,40.0,30.0,157,1,0.3811584299749384,7298213.224912423,-63.562201643620774,36.61540492547934
sat40_user30,40.0,30.0,158,0,0.2581526966869463,6962659.295898553,-65.25449058533796,34.93142663499279
sat40_user30,40.0,30.0,158,1,0.24316400590696585,6909582.925250232,-65.51426438818598,34.66504541368425
sat40_user30,40.0,30.0,159,0,1.213577381907775,8301272.846533929,-58.53258011195123,41.64857171003718
sat40_user30,40.0,30.0,159,1,0.4312409535192531,7407449.087312614,-63.02605683467572,37.16357168920638
sat40_user30,40.0,30.0,160,0,1.2071295999189962,8295815.225510435,-58.555715871372286,41.62118803694618
sat40_user30,40.0,30.0,160,1,0.1675152669437144,6586971.282709776,-67.13271353364173,33.04577900662761
sat40_user30,40.0,30.0,161,0,1.6334211224148725,8559982.25577917,-57.24227212248518,42.9466366740888
sat40_user30,40.0,30.0,161,1,3.1388622639315287,9122097.362616599,-54.40552743043415,45.76696705685166
sat40_user30,40.0,30.0,162,0,1.2160592498304033,8306843.292994898,-58.52370748808902,41.67652147381294
sat40_user30,40.0,30.0,162,1,0.21042146044321347,6784926.730942527,-66.14235706173083,34.039394732748185
sat40_user30,40.0,30.0,163,0,0.1323621033865948,6382891.673643979,-68.15562096268042,32.021304933014406
sat40_user30,40.0,30.0,163,1,0.5956831159813569,7684185.00201342,-61.623103492803054,38.55223021584818
sat40_user30,40.0,30.0,164,0,0.1352141350250942,6402424.513733089,-68.06303661336835,32.11936528726217
sat40_user30,40.0,30.0,164,1,0.6395191884037008,7746046.829777621,-61.314720491746016,38.86264311674767
sat40_user30,40.0,30.0,165,0,0.09551796378075136,6099908.498674949,-69.57240709918933,30.600476662682404
sat40_user30,40.0,30.0,165,1,0.4980879318737126,7531361.891583325,-62.40019644929073,37.78537417218034
sat40_user30,40.0,30.0,166,0,0.13205327171990658,6383657.872353417,-68.16576590476797,32.025151492138555
sat40_user30,40.0,30.0,166,1,0.20034028500937773,6746649.398254818,-66.35557451766901,33.84727351346499
sat40_user30,40.0,30.0,167,0,1.9222624351482431,8702138.757245632,-56.53512628060121,43.65989289676618
sat40_user30,40.0,30.0,167,1,0.41909622765277016,7385429.886478216,-63.150119325263006,37.05307619029864
sat40_user30,40.0,30.0,168,0,0.15092584462641817,6499548.492513103,-67.58562136344607,32.6069354113211
sat40_user30,40.0,30.0,168,1,1.2431391874785749,8321514.239809036,-58.428057205272374,41.7501330193045
sat40_user30,40.0,30.0,169,0,0.4783542542543295,7497605.377557383,-62.57576028682409,37.61598335853522
sat40_user30,40.0,30.0,169,1,0.671917798674812,7789277.641513018,-61.100094753197126,39.07956679198288
sat40_user30,40.0,30.0,170,0,1.7427503295133484,8613621.224374829,-56.960901786332904,43.21576555549491
sat40_user30,40.0,30.0,170,1,2.2495155906385444,8834100.7476153,-55.85236217579954,44.321994624876154
sat40_user30,40.0,30.0,171,0,0.3723722299896827,7277425.830314089,-63.66348410262569,36.51108809224577
sat40_user30,40.0,30.0,171,1,0.6903100947403473,7814193.228284337,-60.982813918077376,39.20458767290963
sat40_user30,40.0,30.0,172,0,0.7410919221565888,7872741.633033301,-60.67453523879259,39.49836888547829
sat40_user30,40.0,30.0,172,1,0.043757245251843505,5426342.899075989,-72.96275805234087,27.216630454433357
sat40_user30,40.0,30.0,173,0,0.08061129333602911,5958724.650575079,-70.30929879615482,29.89146369456798
sat40_user30,40.0,30.0,173,1,0.7721181663683304,7909447.066454566,-60.496418249669446,39.682546398248014
sat40_user30,40.0,30.0,174,0,0.1328245985938558,6385027.677708096,-68.14047243956009,32.032028341633676
sat40_user30,40.0,30.0,174,1,0.12516826841484124,6335259.9400994135,-68.39831513840204,31.782174336889216
sat40_user30,40.0,30.0,175,0,0.02856191553360665,5057610.346797333,-74.8153845124358,25.362257507499308
sat40_user30,40.0,30.0,175,1,0.07863631246070017,5934258.59176065,-70.41702629445915,29.768585747560174
sat40_user30,40.0,30.0,176,0,0.6315615660559404,7738631.345995295,-61.369099378900046,38.82543354416355
sat40_user30,40.0,30.0,176,1,0.5022292349507891,7536396.03968466,-62.3642367384248,37.81063552544277
sat40_user30,40.0,30.0,177,0,0.11870744524387344,6288007.366547605,-68.62847800950384,31.54493865092697
sat40_user30,40.0,30.0,177,1,0.09236871127687152,6075797.823333692,-69.71800882129442,30.479402559084072
sat40_user30,40.0,30.0,178,0,4.404165875575806,9415698.208918342,-52.93461016926923,47.240044523926194
sat40_user30,40.0,30.0,178,1,0.2838665196959134,7047492.373377644,-64.84211545033372,35.35717856428371
sat40_user30,40.0,30.0,179,0,0.2086891781887735,6781199.641379249,-66.17825808082142,34.02068791043147
sat40_user30,40.0,30.0,179,1,0.0919436961341095,6067666.63424571,-69.73803807479487,30.438570324638338
