User,TaskType,Selected_BS,CommDelay_s,Deadline_s,CPU_Time_s,Residual_Deadline_for_MH_s,OnTime_Under_MH
105,URLLC,6G_2,0.00311535,0.0032708092641135,2.5542e-05,0.00015545926411350032,1
106,URLLC,6G_2,0.002609955062910411,0.003336488000785,2.0724e-05,0.000726532937874589,1
107,URLLC,6G_1,0.0008130985618427271,0.0049503403550028,6.666e-06,0.004137241793160073,1
108,URLLC,6G_2,0.0009977256408581837,0.0046769762488573,8.118e-06,0.0036792506079991157,1
109,URLLC,6G_1,0.0025518500165468295,0.003379987451781,2.0922e-05,0.0008281374352341704,1
110,URLLC,6G_2,0.00177905,0.0041392803022582,1.4586e-05,0.0023602303022582,1
111,URLLC,6G_2,0.0026243,0.0040090349787298,2.1516e-05,0.0013847349787298002,1
112,URLLC,6G_1,0.0016904999999999997,0.0035688133822489,1.386e-05,0.0018783133822489004,1
113,URLLC,6G_2,0.002009158726198563,0.003051748058128,1.2408e-05,0.001042589331929437,1
114,URLLC,6G_2,0.002174820998606299,0.0030841601207008,1.584e-05,0.0009093391220945011,1
115,URLLC,6G_2,0.0010143000000001176,0.0030347099155487,8.316e-06,0.002020409915548582,1
116,URLLC,6G_2,0.0011123749325521247,0.0049712277234683,8.91e-06,0.0038588527909161753,1
117,URLLC,6G_1,0.0028581405311780403,0.004571116765834,2.343e-05,0.0017129762346559593,1
118,URLLC,6G_2,0.001650537884046598,0.0041501072612056,1.353e-05,0.002499569377159002,1
119,URLLC,6G_1,0.0014409499999999999,0.0043826936033162,1.1814e-05,0.0029417436033162,1
120,URLLC,6G_1,0.0031394999999999995,0.0042272764624843,2.574e-05,0.0010877764624843008,1
121,URLLC,WiFi_4,0.00135632,0.0040118110052094,1.1418e-05,0.0026554910052094,1
122,URLLC,6G_1,0.002088501938575871,0.0036410019018933,1.7094e-05,0.001552499963317429,1
123,URLLC,6G_2,0.002404232818604763,0.0043606522108836,1.9668e-05,0.001956419392278837,1
124,URLLC,WiFi_4,0.00095648,0.0049291053110726,8.052e-06,0.0039726253110725996,1
125,URLLC,6G_2,0.0013604664529846598,0.0042012785802284,1.1154e-05,0.0028408121272437406,1
126,URLLC,6G_2,0.0017871000000000954,0.0032153494862075,1.4652e-05,0.0014282494862074048,1
127,URLLC,6G_1,0.0017388000000055153,0.0034355701917977,1.4256e-05,0.0016967701917921846,1
128,URLLC,6G_1,0.0024416366239143512,0.003734012715265,1.848e-05,0.0012923760913506489,1
129,URLLC,6G_1,0.0027692,0.0040928900173669,2.2704e-05,0.0013236900173668998,1
130,URLLC,6G_2,0.0023509603600211345,0.004931451592499,1.914e-05,0.002580491232477866,1
131,URLLC,6G_1,0.0029700757060610395,0.004137710068142,1.881e-05,0.0011676343620809606,1
132,URLLC,6G_1,0.0029843054342200684,0.004184745628014,2.442e-05,0.001200440193793932,1
133,URLLC,6G_2,0.0011350499999999999,0.0042959760015143,9.306e-06,0.0031609260015143,1
134,URLLC,6G_2,0.0017307500000202415,0.0035736133053164,1.419e-05,0.0018428633052961585,1
135,URLLC,6G_1,0.0026645501291351014,0.0040947882251982,2.1846e-05,0.0014302380960630984,1
136,URLLC,6G_2,0.0016305252296322777,0.0044669202910737,1.3266e-05,0.0028363950614414225,1
137,URLLC,6G_2,0.0027048000000002392,0.0048714102343539,2.2176e-05,0.0021666102343536604,1
138,URLLC,6G_2,0.001537076868074752,0.003356919342286,1.188e-05,0.0018198424742112483,1
139,URLLC,6G_2,0.002113163823589091,0.0044586832274678,1.7226e-05,0.0023455194038787095,1
140,URLLC,6G_2,0.0014168,0.0033120803385526,1.1616e-05,0.0018952803385525999,1
141,URLLC,6G_2,0.0021734999999999997,0.0038895435996421,1.782e-05,0.0017160435996421003,1
142,URLLC,6G_1,0.0024064286898076055,0.0035934380697227,1.4718e-05,0.0011870093799150943,1
143,URLLC,6G_1,0.0018273501124358377,0.0037556741811386,1.4982e-05,0.0019283240687027622,1
144,URLLC,6G_1,0.0010143461742978478,0.004703206406612,8.316e-06,0.003688860232314152,1
145,URLLC,6G_2,0.0023989,0.0044296476971034,1.9668e-05,0.0020307476971034005,1
146,URLLC,6G_1,0.0013282503639798168,0.0044471880794855,1.089e-05,0.0031189377155056834,1
147,URLLC,6G_1,0.0028076513384336886,0.0044603753362368,2.2968e-05,0.001652723997803111,1
148,URLLC,WiFi_3,0.00198352,0.0048643987293636,1.6698e-05,0.0028808787293636,1
149,URLLC,6G_2,0.0012960600984710084,0.0035527008306543,1.0626e-05,0.0022566407321832913,1
150,URLLC,6G_2,0.0008779850727885965,0.0037153681014691,7.194e-06,0.002837383028680504,1
